Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P4046,Fitness,Resistance Bands,2862,Brand D,5,4.6,0.97,Yes,Winter,India,"['Resistance Bands', 'Dumbbells']",0.84
P4047,Fashion,Shoes,210,Brand A,4.2,3.1,0.94,Yes,Winter,Germany,['Jacket'],0.4
P4048,Electronics,Smartphone,1399,Brand C,3.4,2.6,0.39,Yes,Summer,India,['Smartphone'],0.44
P4049,Beauty,Moisturizer,540,Brand B,4.1,4.5,0.56,No,Spring,Germany,"['Perfume', 'Lipstick', 'Moisturizer']",0.24
P4050,Fashion,Jeans,3887,Brand D,2.9,4.4,0.71,No,Spring,Canada,"['Jeans', 'Jeans', 'Jacket']",0.43
P4051,Beauty,Lipstick,3817,Brand A,3.6,3.9,0.97,No,Summer,UK,"['Moisturizer', 'Foundation']",0.94
P4052,Home Decor,Lamp,968,Brand A,4.9,3.1,0.62,No,Spring,USA,"['Lamp', 'Lamp']",0.37
P4053,Fashion,Shoes,4533,Brand A,3.9,4.6,0.55,Yes,Winter,UK,"['Jacket', 'Jeans', 'T-shirt']",0.51
P4054,Books,Fiction,832,Brand B,4.3,3.4,0.65,Yes,Spring,India,"['Fiction', 'Non-fiction', 'Fiction']",0.58
P4055,Electronics,Laptop,4968,Brand A,2.2,3.9,0.54,Yes,Winter,Canada,"['Headphones', 'Smartwatch', 'Smartphone']",0.77
P4056,Fashion,Jacket,3637,Brand B,2.4,4.9,0.6,No,Summer,Canada,"['Shoes', 'Shoes', 'Shoes']",0.33
P4057,Books,Biography,1765,Brand C,4.9,3,0.28,Yes,Spring,USA,"['Biography', 'Fiction']",0.3
P4058,Electronics,Smartwatch,3140,Brand A,4,2.4,0.28,Yes,Spring,UK,['Smartwatch'],0.42
P4059,Fitness,Yoga Mat,613,Brand B,2.9,2.7,0.03,No,Spring,UK,"['Resistance Bands', 'Dumbbells']",0.63
P4060,Fashion,Jacket,1387,Brand C,3,4.5,0.97,No,Winter,USA,"['Jacket', 'Jeans', 'Shoes']",0.58
P4061,Beauty,Foundation,4227,Brand D,3.4,4.8,0.21,No,Autumn,UK,"['Moisturizer', 'Foundation']",0.2
P4062,Beauty,Lipstick,4521,Brand D,5,4.7,0.09,No,Winter,USA,"['Perfume', 'Moisturizer', 'Perfume']",0.75
P4063,Beauty,Moisturizer,1458,Brand C,4.1,2.3,0.9,Yes,Spring,UK,['Perfume'],0.89
P4064,Fashion,Jacket,3658,Brand C,4.6,2.5,0.43,Yes,Winter,USA,"['Jeans', 'Jeans']",0.72
P4065,Electronics,Smartwatch,1761,Brand B,4.2,2.2,0.68,Yes,Spring,India,"['Smartphone', 'Smartwatch']",0.75
P4066,Electronics,Headphones,4302,Brand A,3.8,3.9,0.42,No,Spring,Germany,"['Smartphone', 'Smartwatch']",0.17
P4067,Electronics,Smartphone,3798,Brand D,4.8,2.1,0.2,Yes,Autumn,UK,"['Headphones', 'Smartwatch', 'Smartwatch']",0.93
P4068,Fitness,Dumbbells,213,Brand A,4.3,2.3,0.97,No,Spring,India,"['Yoga Mat', 'Treadmill']",0.49
P4069,Books,Biography,2429,Brand A,4.2,3.9,0.49,Yes,Summer,Germany,['Biography'],0.26
P4070,Home Decor,Cushions,711,Brand D,3,3.4,0.85,No,Spring,Germany,"['Curtains', 'Curtains']",0.13
P4071,Beauty,Foundation,250,Brand B,3,2.9,0.17,No,Winter,UK,"['Moisturizer', 'Lipstick', 'Perfume']",0.8
P4072,Home Decor,Lamp,609,Brand A,4.9,2.6,0.15,Yes,Winter,Canada,"['Lamp', 'Curtains', 'Curtains']",0.14
P4073,Electronics,Smartwatch,332,Brand A,3.6,4.4,0.42,No,Summer,UK,['Laptop'],0.51
P4074,Home Decor,Lamp,2177,Brand D,4.7,2,0.51,No,Spring,India,['Lamp'],0.66
P4075,Fashion,Jeans,4215,Brand B,2.8,3,0.17,Yes,Autumn,India,"['Jeans', 'Shoes']",0.91
P4076,Books,Biography,2511,Brand D,3,4.3,0.2,Yes,Autumn,India,"['Non-fiction', 'Biography']",0.81
P4077,Electronics,Smartwatch,3875,Brand B,4,2.4,0.65,Yes,Winter,UK,['Smartwatch'],0.56
P4078,Books,Non-fiction,1587,Brand D,3.6,3,0.69,No,Summer,USA,"['Biography', 'Fiction', 'Fiction']",0.86
P4079,Home Decor,Lamp,1557,Brand B,3.7,2.8,0.15,Yes,Summer,Germany,"['Lamp', 'Lamp']",0.53
P4080,Fitness,Treadmill,4920,Brand C,3.2,2.7,0.66,No,Autumn,UK,"['Treadmill', 'Treadmill']",0.82
P4081,Beauty,Lipstick,1626,Brand A,3.4,3.8,0.25,Yes,Spring,UK,"['Lipstick', 'Foundation']",0.32
P4082,Home Decor,Lamp,1290,Brand B,2.8,4.8,0.07,No,Spring,India,"['Wall Art', 'Lamp', 'Lamp']",0.31
P4083,Fashion,T-shirt,517,Brand C,4.1,4.7,0.74,No,Autumn,Canada,['Jacket'],0.21
P4084,Books,Non-fiction,2995,Brand D,4.1,4.2,0.93,Yes,Summer,UK,"['Non-fiction', 'Non-fiction']",0.25
P4085,Home Decor,Lamp,4544,Brand C,4.5,3.7,0.55,No,Autumn,Canada,"['Wall Art', 'Cushions']",0.49
P4086,Beauty,Lipstick,792,Brand D,3.6,3.7,0.35,Yes,Autumn,Germany,"['Lipstick', 'Perfume', 'Perfume']",0.98
P4087,Electronics,Smartwatch,4494,Brand D,2.4,4.4,0.1,No,Spring,USA,['Headphones'],0.13
P4088,Books,Comics,1718,Brand A,4.7,2.3,0.1,No,Autumn,UK,"['Non-fiction', 'Comics', 'Fiction']",0.71
P4089,Books,Non-fiction,4489,Brand B,2.3,2.3,0.81,No,Autumn,Germany,['Comics'],0.57
P4090,Fitness,Treadmill,1213,Brand D,4.9,3.5,0.46,No,Autumn,Canada,"['Resistance Bands', 'Dumbbells', 'Dumbbells']",0.23
P4091,Fashion,Shoes,1890,Brand B,4.7,2.9,0.28,Yes,Autumn,USA,"['Jeans', 'T-shirt', 'Shoes']",0.3
P4092,Home Decor,Curtains,3785,Brand B,2.1,2.9,0.83,Yes,Winter,UK,['Cushions'],0.28
P4093,Books,Fiction,598,Brand B,2.1,2.9,0.52,Yes,Summer,Germany,"['Biography', 'Biography', 'Comics']",0.24
P4094,Beauty,Lipstick,3695,Brand D,3.5,2.7,0.87,No,Winter,Canada,"['Foundation', 'Foundation', 'Foundation']",0.47
P4095,Fashion,Shoes,2668,Brand D,3.4,3.1,0.99,No,Spring,UK,['T-shirt'],0.56
P4096,Beauty,Foundation,1137,Brand D,4.4,3.4,0.91,No,Autumn,USA,"['Lipstick', 'Foundation']",0.57
P4097,Fitness,Dumbbells,3106,Brand D,2.5,3.9,0.1,Yes,Summer,UK,['Treadmill'],0.27
P4098,Beauty,Perfume,1496,Brand C,2.7,2.9,0.95,No,Winter,Germany,"['Moisturizer', 'Lipstick']",0.79
P4099,Books,Fiction,650,Brand D,3.1,4.2,0.21,No,Summer,USA,"['Comics', 'Comics', 'Biography']",0.64
P4100,Fitness,Dumbbells,1831,Brand D,3.3,4.9,0.75,Yes,Spring,Canada,"['Resistance Bands', 'Resistance Bands']",0.17
P4101,Books,Comics,3061,Brand D,2.4,4.4,0.55,Yes,Winter,USA,['Biography'],0.61
P4102,Electronics,Headphones,523,Brand C,4,2.9,0.93,No,Spring,USA,"['Smartwatch', 'Headphones', 'Smartwatch']",0.68
P4103,Books,Fiction,237,Brand A,3.3,2.7,0.05,Yes,Autumn,USA,['Fiction'],0.25
P4104,Fitness,Yoga Mat,2687,Brand A,3.1,2.6,0.65,No,Autumn,Canada,"['Resistance Bands', 'Yoga Mat']",0.86
P4105,Fashion,Jeans,338,Brand D,4.6,2.8,0.76,No,Winter,Germany,['Jeans'],0.85
P4106,Home Decor,Curtains,2820,Brand C,4.4,4.5,0.1,No,Summer,Canada,"['Lamp', 'Wall Art', 'Wall Art']",0.84
P4107,Home Decor,Wall Art,652,Brand B,4.9,2.3,0.83,Yes,Spring,USA,"['Cushions', 'Wall Art', 'Cushions']",0.63
P4108,Fitness,Treadmill,1914,Brand C,3.8,2.7,0.25,No,Spring,Canada,['Treadmill'],0.73
P4109,Books,Comics,666,Brand A,3.7,4.5,0.2,Yes,Winter,UK,"['Comics', 'Comics', 'Fiction']",0.59
P4110,Home Decor,Cushions,2535,Brand B,2.9,3.8,0.04,No,Autumn,Canada,['Wall Art'],0.63
P4111,Beauty,Lipstick,1471,Brand C,4.3,4.7,0.37,No,Autumn,Germany,['Lipstick'],0.28
P4112,Fashion,T-shirt,3068,Brand B,3.7,4.1,0.64,No,Autumn,USA,"['T-shirt', 'Jeans']",0.84
P4113,Beauty,Perfume,1117,Brand C,2.9,2.3,0.69,Yes,Summer,India,"['Perfume', 'Perfume', 'Moisturizer']",0.25
P4114,Books,Non-fiction,4712,Brand C,2.6,5,0.72,Yes,Summer,UK,"['Biography', 'Comics']",0.69
P4115,Books,Comics,3836,Brand A,3.7,4.1,0.37,No,Autumn,India,"['Biography', 'Non-fiction']",0.69
P4116,Electronics,Laptop,2564,Brand D,4.3,4.9,0.68,Yes,Summer,Germany,"['Laptop', 'Smartwatch', 'Headphones']",0.86
P4117,Books,Non-fiction,3545,Brand A,3,4.2,0.91,No,Autumn,Germany,['Non-fiction'],0.48
P4118,Fashion,Jacket,3834,Brand D,4.4,3.7,0.61,No,Autumn,USA,"['Shoes', 'Jacket', 'T-shirt']",0.69
P4119,Electronics,Smartwatch,2408,Brand C,4.5,3.9,0.27,Yes,Summer,India,['Smartwatch'],0.64
P4120,Fitness,Treadmill,2413,Brand A,4,4.4,0.43,No,Summer,Germany,"['Dumbbells', 'Yoga Mat', 'Resistance Bands']",0.5
P4121,Fitness,Yoga Mat,2797,Brand D,3.2,2.8,0.39,No,Winter,Germany,"['Yoga Mat', 'Treadmill', 'Yoga Mat']",0.24
P4122,Home Decor,Wall Art,1455,Brand B,2.3,4,0.36,Yes,Winter,Germany,"['Wall Art', 'Cushions']",0.24
P4123,Fitness,Yoga Mat,1841,Brand A,4.5,4.5,0.12,Yes,Winter,Canada,['Resistance Bands'],0.28
P4124,Beauty,Lipstick,4747,Brand B,4.1,4.6,0.55,No,Summer,Germany,"['Foundation', 'Perfume', 'Lipstick']",0.81
P4125,Books,Biography,3711,Brand D,3,2.1,0.81,No,Autumn,Germany,"['Fiction', 'Biography', 'Comics']",0.55
P4126,Home Decor,Cushions,2602,Brand A,2.6,4.4,0.14,No,Spring,UK,"['Lamp', 'Lamp']",0.82
P4127,Home Decor,Curtains,3363,Brand D,4.8,3,0.49,No,Autumn,UK,"['Cushions', 'Curtains', 'Lamp']",0.64
P4128,Fashion,Shoes,4317,Brand A,2.7,2,0.47,Yes,Winter,UK,"['Jacket', 'Shoes']",0.82
P4129,Fitness,Yoga Mat,3511,Brand A,2.3,3.5,0.13,Yes,Winter,Germany,['Resistance Bands'],0.13
P4130,Fashion,Shoes,1270,Brand B,4,2,0.69,Yes,Winter,India,"['T-shirt', 'Shoes']",0.38
P4131,Fitness,Dumbbells,100,Brand A,4.2,2.6,0.92,No,Summer,Canada,"['Dumbbells', 'Dumbbells']",0.99
P4132,Beauty,Foundation,688,Brand B,3.6,2.9,0.2,Yes,Autumn,India,['Moisturizer'],0.86
P4133,Electronics,Headphones,671,Brand C,3,2.5,0.51,Yes,Spring,USA,"['Headphones', 'Smartphone']",0.19
P4134,Beauty,Foundation,2030,Brand C,2.4,4.9,0.35,No,Summer,Canada,"['Lipstick', 'Lipstick']",0.72
P4135,Home Decor,Wall Art,441,Brand C,4.3,4.7,0.59,No,Autumn,USA,['Wall Art'],0.52
P4136,Electronics,Headphones,827,Brand A,3.7,4.1,0.56,No,Winter,Germany,"['Smartphone', 'Smartwatch', 'Smartwatch']",0.29
P4137,Books,Fiction,1087,Brand C,4.4,3.4,0.14,No,Summer,Canada,['Biography'],0.27
P4138,Fashion,Shoes,945,Brand B,2.6,2.6,0.2,Yes,Spring,India,"['T-shirt', 'Jeans']",0.91
P4139,Beauty,Foundation,2991,Brand B,4.1,3.2,0.75,Yes,Winter,Germany,['Perfume'],0.31
P4140,Electronics,Smartphone,2931,Brand B,4,4.9,0.42,No,Summer,UK,['Laptop'],0.17
P4141,Books,Non-fiction,2288,Brand B,3.5,4.2,0.64,Yes,Summer,USA,['Biography'],0.34
P4142,Fashion,Jacket,2819,Brand B,4.2,4.1,0.72,Yes,Autumn,USA,['T-shirt'],0.22
P4143,Electronics,Smartphone,1381,Brand C,4.5,3,0.64,Yes,Spring,USA,"['Laptop', 'Laptop']",0.75
P4144,Beauty,Moisturizer,3802,Brand C,3.2,3.8,0.76,No,Winter,Germany,"['Foundation', 'Lipstick', 'Foundation']",0.68
P4145,Fashion,Shoes,3201,Brand A,3.3,3.2,0.26,Yes,Autumn,UK,['Jacket'],0.65
P4146,Home Decor,Curtains,1078,Brand D,4.9,2.2,0.93,Yes,Summer,Germany,"['Curtains', 'Lamp', 'Curtains']",0.81
P4147,Electronics,Headphones,1995,Brand B,4.3,4,0.44,No,Spring,UK,['Smartphone'],0.21
P4148,Home Decor,Lamp,4384,Brand D,2.8,3,0.54,Yes,Winter,India,"['Curtains', 'Cushions', 'Lamp']",0.75
P4149,Fitness,Treadmill,4620,Brand C,2.7,3.4,0.93,No,Summer,Germany,"['Treadmill', 'Yoga Mat', 'Dumbbells']",0.95
P4150,Fitness,Dumbbells,1166,Brand D,4.8,2.1,0.04,Yes,Winter,India,"['Yoga Mat', 'Dumbbells', 'Resistance Bands']",0.66
P4151,Home Decor,Wall Art,3228,Brand B,4.7,3.4,0.36,No,Winter,Germany,"['Wall Art', 'Cushions']",0.16
P4152,Books,Non-fiction,2596,Brand D,4,3,0.58,Yes,Autumn,India,['Biography'],0.72
P4153,Beauty,Foundation,3431,Brand C,2,3.1,0.62,No,Summer,UK,['Lipstick'],0.47
P4154,Fashion,Jacket,1482,Brand C,2.8,2.9,0.61,No,Summer,UK,"['Jeans', 'T-shirt', 'Jacket']",0.72
P4155,Books,Non-fiction,4001,Brand A,3.7,4.8,0.96,No,Spring,Germany,"['Biography', 'Comics', 'Non-fiction']",0.94
P4156,Electronics,Smartwatch,3225,Brand D,4.8,3.9,0.42,No,Spring,Canada,"['Smartwatch', 'Laptop']",0.39
P4157,Electronics,Headphones,2072,Brand A,4.4,4.6,0.94,Yes,Summer,UK,['Smartwatch'],0.37
P4158,Fitness,Dumbbells,2467,Brand B,4.9,3.7,0.71,Yes,Summer,Canada,"['Dumbbells', 'Dumbbells']",0.32
P4159,Fashion,Jacket,2102,Brand D,4.9,2.5,0.6,Yes,Autumn,USA,"['Jeans', 'T-shirt', 'Jacket']",0.78
P4160,Fitness,Dumbbells,1176,Brand D,4.6,4.1,0.72,Yes,Summer,Canada,['Yoga Mat'],0.84
P4161,Books,Biography,2037,Brand A,4.5,3.2,0.82,Yes,Spring,Canada,"['Fiction', 'Fiction']",0.24
P4162,Home Decor,Cushions,3752,Brand A,3.6,2,0.44,No,Winter,Canada,['Curtains'],0.86
P4163,Books,Biography,3518,Brand A,5,3.6,0.76,No,Autumn,USA,['Non-fiction'],0.38
P4164,Books,Biography,695,Brand B,4.5,4.1,0,No,Winter,USA,"['Non-fiction', 'Comics', 'Biography']",0.25
P4165,Beauty,Foundation,2895,Brand A,3.5,4.2,1,No,Autumn,USA,['Lipstick'],0.33
P4166,Fashion,Jacket,1608,Brand A,2.6,2.9,0.61,Yes,Autumn,UK,['Jeans'],0.18
P4167,Beauty,Lipstick,1635,Brand D,2.4,4.5,0.56,Yes,Summer,USA,['Moisturizer'],0.57
P4168,Beauty,Moisturizer,1395,Brand D,2.4,3,0.17,No,Spring,USA,"['Lipstick', 'Lipstick', 'Lipstick']",0.35
P4169,Home Decor,Wall Art,2215,Brand D,3.7,4.2,0.28,No,Summer,UK,"['Wall Art', 'Lamp']",0.4
P4170,Fashion,Jacket,4473,Brand C,4.2,3,0.15,Yes,Spring,Germany,"['Shoes', 'T-shirt', 'Jeans']",0.62
P4171,Fashion,Jeans,3689,Brand C,3.3,2.6,0.35,Yes,Spring,UK,"['Shoes', 'Jeans', 'Shoes']",0.33
P4172,Books,Comics,3777,Brand A,3.3,3.9,0.52,Yes,Winter,Canada,"['Comics', 'Comics', 'Comics']",0.25
P4173,Books,Non-fiction,3939,Brand D,3.1,2.2,0.12,No,Autumn,Germany,"['Biography', 'Biography', 'Comics']",0.91
P4174,Fitness,Dumbbells,3245,Brand D,2.9,4.3,0.8,Yes,Winter,Canada,['Dumbbells'],0.95
P4175,Home Decor,Lamp,775,Brand A,2.8,3.5,0.32,No,Spring,UK,"['Wall Art', 'Wall Art']",0.18
P4176,Home Decor,Curtains,3127,Brand A,4.5,3.5,0.06,No,Summer,Germany,"['Cushions', 'Cushions', 'Wall Art']",0.89
P4177,Books,Comics,2625,Brand B,2.6,3.5,0.21,No,Winter,India,"['Non-fiction', 'Fiction']",0.42
P4178,Books,Fiction,2438,Brand D,3.3,4.8,0.87,Yes,Winter,Germany,['Fiction'],0.78
P4179,Beauty,Moisturizer,4039,Brand B,2.9,2.4,0.46,Yes,Summer,India,"['Foundation', 'Moisturizer']",0.41
P4180,Beauty,Foundation,4889,Brand C,3.5,4.7,0.49,No,Autumn,USA,"['Lipstick', 'Lipstick']",0.26
P4181,Fitness,Resistance Bands,4691,Brand D,5,3.2,0.17,Yes,Summer,UK,"['Treadmill', 'Resistance Bands', 'Dumbbells']",0.87
P4182,Beauty,Perfume,4934,Brand A,3.4,2.6,0.28,No,Spring,Germany,['Perfume'],0.53
P4183,Electronics,Smartphone,2863,Brand B,2.6,3.4,0.09,No,Summer,USA,"['Laptop', 'Smartphone']",0.6
P4184,Fitness,Dumbbells,4258,Brand C,2.7,3.1,0.62,Yes,Autumn,India,['Yoga Mat'],0.79
P4185,Electronics,Smartphone,4132,Brand C,3.4,2.6,0.15,No,Spring,UK,['Smartwatch'],0.88
P4186,Fashion,Jacket,2979,Brand A,2.9,2.1,0.03,No,Spring,USA,"['T-shirt', 'T-shirt']",0.55
P4187,Fashion,Jacket,507,Brand D,3.7,3.5,0.54,No,Winter,India,"['T-shirt', 'Shoes']",0.18
P4188,Home Decor,Curtains,2800,Brand C,5,5,0.16,No,Autumn,USA,"['Wall Art', 'Cushions', 'Curtains']",0.64
P4189,Fashion,Jacket,1926,Brand B,2.7,2.5,0.71,No,Spring,UK,"['T-shirt', 'Shoes']",0.97
P4190,Beauty,Moisturizer,4135,Brand D,3.8,2.4,0.04,No,Spring,Canada,['Foundation'],0.75
P4191,Books,Biography,2241,Brand A,4.6,3.3,0.28,No,Autumn,Canada,['Non-fiction'],0.45
P4192,Fashion,Jeans,1762,Brand B,4.7,4.9,0.03,Yes,Summer,USA,"['Jeans', 'Jacket', 'Jeans']",0.9
P4193,Electronics,Smartphone,642,Brand C,4.4,2.5,0.11,Yes,Winter,India,"['Laptop', 'Headphones']",0.87
P4194,Books,Non-fiction,3974,Brand A,4.7,3.4,0.79,No,Spring,Canada,"['Biography', 'Non-fiction']",0.74
P4195,Electronics,Laptop,3169,Brand A,2.4,2,0.04,No,Winter,India,"['Laptop', 'Smartphone', 'Headphones']",0.59
P4196,Fitness,Dumbbells,4693,Brand C,3,3.3,0.33,No,Winter,UK,"['Yoga Mat', 'Resistance Bands', 'Dumbbells']",0.32
P4197,Fashion,Jacket,604,Brand C,4.7,4.1,0.37,Yes,Winter,Germany,"['T-shirt', 'Shoes']",0.71
P4198,Fitness,Resistance Bands,2584,Brand C,3.9,3.4,0.14,No,Summer,India,"['Resistance Bands', 'Dumbbells', 'Dumbbells']",0.15
P4199,Home Decor,Lamp,4911,Brand B,4.5,2.2,0.9,No,Autumn,USA,"['Cushions', 'Wall Art', 'Curtains']",0.56
P4200,Electronics,Laptop,2637,Brand A,3.4,2.5,0.89,No,Spring,UK,"['Laptop', 'Smartwatch']",0.51
P4201,Home Decor,Lamp,132,Brand B,4.5,2.3,0.19,No,Winter,India,"['Cushions', 'Lamp']",0.29
P4202,Fashion,Jeans,1424,Brand A,3.5,4.3,0.14,Yes,Summer,India,"['Jeans', 'Shoes', 'T-shirt']",0.14
P4203,Beauty,Moisturizer,1951,Brand B,4.1,3.5,0.89,No,Summer,India,"['Moisturizer', 'Lipstick']",0.86
P4204,Beauty,Perfume,2579,Brand D,2.1,2.7,0.53,No,Summer,Canada,['Perfume'],0.56
P4205,Fitness,Treadmill,3944,Brand D,4.4,3.6,0.88,Yes,Spring,USA,['Dumbbells'],0.3
P4206,Fitness,Treadmill,3007,Brand B,3.4,2.2,0.37,Yes,Spring,USA,"['Dumbbells', 'Treadmill', 'Dumbbells']",0.5
P4207,Fitness,Yoga Mat,407,Brand D,3.6,3.1,0.83,Yes,Spring,UK,"['Treadmill', 'Resistance Bands']",0.75
P4208,Electronics,Headphones,1634,Brand C,2.1,2.1,0.87,No,Winter,Germany,"['Laptop', 'Smartwatch']",0.27
P4209,Books,Non-fiction,2467,Brand C,3.1,3.5,0.21,Yes,Summer,USA,"['Biography', 'Comics', 'Fiction']",0.54
P4210,Home Decor,Curtains,1610,Brand D,2.3,3.5,0.16,Yes,Spring,USA,"['Lamp', 'Lamp', 'Wall Art']",0.9
P4211,Home Decor,Curtains,4270,Brand B,4.2,3.2,0.18,No,Summer,India,"['Cushions', 'Curtains', 'Lamp']",0.51
P4212,Home Decor,Curtains,2916,Brand D,2.5,3.5,0.83,Yes,Spring,Germany,"['Lamp', 'Wall Art', 'Curtains']",0.62
P4213,Beauty,Perfume,2740,Brand B,2.7,3,0.69,No,Autumn,India,"['Perfume', 'Moisturizer']",0.99
P4214,Books,Biography,3368,Brand A,2.6,4.6,0.91,No,Summer,USA,"['Comics', 'Comics', 'Biography']",0.25
P4215,Fitness,Yoga Mat,247,Brand B,3.9,2.7,0.5,Yes,Winter,UK,"['Yoga Mat', 'Treadmill', 'Dumbbells']",0.15
P4216,Fitness,Resistance Bands,1661,Brand C,3.9,4,0.15,Yes,Summer,USA,"['Resistance Bands', 'Treadmill', 'Dumbbells']",0.4
P4217,Electronics,Smartphone,4304,Brand D,2.5,4.1,0.69,Yes,Winter,Germany,['Smartwatch'],0.33
P4218,Electronics,Laptop,1659,Brand C,3.9,4.5,0.9,No,Summer,Germany,"['Headphones', 'Smartphone', 'Smartwatch']",0.14
P4219,Books,Comics,4801,Brand B,2.9,4.4,0.41,No,Spring,Germany,"['Biography', 'Fiction']",0.12
P4220,Home Decor,Curtains,4801,Brand C,3.6,2.6,0.33,Yes,Autumn,USA,['Curtains'],0.95
P4221,Beauty,Foundation,740,Brand A,4.1,3.8,0.4,No,Autumn,USA,"['Perfume', 'Moisturizer', 'Perfume']",0.34
P4222,Beauty,Moisturizer,286,Brand A,4.5,2.2,0.38,Yes,Autumn,UK,"['Lipstick', 'Moisturizer']",0.58
P4223,Beauty,Lipstick,4995,Brand D,4.7,2.5,0.75,No,Spring,Germany,['Foundation'],0.82
P4224,Fashion,Shoes,2991,Brand D,3.3,5,0.15,Yes,Autumn,UK,"['Shoes', 'Jacket', 'Jeans']",0.48
P4225,Fitness,Resistance Bands,298,Brand A,4.7,3.5,0.66,No,Winter,UK,"['Resistance Bands', 'Treadmill', 'Treadmill']",0.58
P4226,Beauty,Lipstick,418,Brand C,2.4,3.3,0.07,Yes,Summer,India,['Foundation'],0.35
P4227,Electronics,Smartphone,3890,Brand A,2.5,3.8,0.12,No,Spring,UK,['Smartwatch'],0.9
P4228,Fitness,Resistance Bands,1554,Brand C,4.6,3.4,0.95,No,Autumn,Canada,"['Yoga Mat', 'Yoga Mat']",0.79
P4229,Home Decor,Wall Art,4095,Brand A,2.8,3.5,0.53,No,Winter,UK,"['Wall Art', 'Curtains', 'Cushions']",0.9
P4230,Beauty,Lipstick,274,Brand C,4.7,3.3,0.27,No,Summer,UK,"['Perfume', 'Lipstick', 'Lipstick']",0.81
P4231,Electronics,Laptop,2509,Brand A,4.4,4.8,0.75,No,Winter,UK,['Smartwatch'],0.98
P4232,Fitness,Treadmill,4035,Brand B,2.9,3,0.01,No,Summer,India,"['Resistance Bands', 'Treadmill']",0.36
P4233,Fitness,Yoga Mat,2699,Brand A,4.8,3.1,0.84,Yes,Winter,Germany,"['Yoga Mat', 'Resistance Bands', 'Dumbbells']",0.43
P4234,Electronics,Headphones,2811,Brand A,4.7,2.9,0.72,No,Winter,Canada,['Smartwatch'],0.32
P4235,Books,Fiction,350,Brand D,2.6,2.2,0.87,Yes,Summer,UK,"['Biography', 'Biography', 'Biography']",0.81
P4236,Home Decor,Wall Art,1497,Brand D,4.6,3.8,0.44,No,Summer,Germany,"['Wall Art', 'Lamp', 'Curtains']",0.35
P4237,Home Decor,Curtains,2641,Brand A,2,4.4,0.59,No,Autumn,Canada,"['Curtains', 'Lamp']",0.62
P4238,Fashion,Jacket,3942,Brand C,3.7,2.8,0.94,Yes,Autumn,Canada,"['Jacket', 'Jacket']",0.36
P4239,Home Decor,Cushions,333,Brand C,3.7,2.8,0.28,Yes,Spring,USA,"['Wall Art', 'Wall Art', 'Cushions']",0.76
P4240,Fashion,Jacket,2879,Brand C,4.2,3.7,0.66,No,Spring,USA,"['Jeans', 'Jeans', 'Shoes']",0.5
P4241,Fitness,Treadmill,517,Brand D,3.3,4.8,0.53,No,Autumn,India,"['Resistance Bands', 'Resistance Bands']",0.31
P4242,Books,Biography,4033,Brand B,4.7,4.3,0.43,Yes,Winter,India,['Fiction'],0.16
P4243,Electronics,Smartwatch,1045,Brand D,4.5,2,0.19,Yes,Winter,USA,['Smartwatch'],0.77
P4244,Beauty,Foundation,3809,Brand A,3.7,3.9,0.13,Yes,Winter,UK,['Lipstick'],0.96
P4245,Fitness,Resistance Bands,3643,Brand D,2.8,2.6,0.44,No,Spring,USA,['Yoga Mat'],0.15
P4246,Beauty,Perfume,3659,Brand C,4.9,4.9,0.17,No,Spring,Germany,['Moisturizer'],0.7
P4247,Home Decor,Curtains,199,Brand C,2.1,3.3,0.67,Yes,Spring,Canada,"['Curtains', 'Cushions']",0.7
P4248,Electronics,Laptop,1850,Brand C,2.6,3.2,0.2,No,Winter,USA,"['Laptop', 'Smartphone', 'Smartwatch']",0.27
P4249,Fitness,Yoga Mat,3747,Brand C,2.9,3,0.69,Yes,Spring,India,"['Dumbbells', 'Treadmill', 'Treadmill']",0.63
P4250,Home Decor,Cushions,4371,Brand C,4.1,2.3,0.84,No,Summer,Germany,"['Lamp', 'Lamp', 'Cushions']",0.22
P4251,Beauty,Foundation,1528,Brand D,2.1,2,0.49,Yes,Summer,UK,"['Moisturizer', 'Perfume']",0.26
P4252,Beauty,Lipstick,2263,Brand A,3,4.3,0.38,No,Winter,India,['Perfume'],0.7
P4253,Fashion,Jacket,1780,Brand C,2.3,2.3,0.48,No,Autumn,Canada,"['Shoes', 'Jacket']",0.87
P4254,Fitness,Dumbbells,4859,Brand B,2.1,3,0.28,No,Spring,Germany,['Treadmill'],0.13
P4255,Books,Biography,2010,Brand D,2.7,4.1,0.36,Yes,Winter,UK,"['Biography', 'Comics', 'Non-fiction']",0.27
P4256,Beauty,Perfume,1617,Brand B,3.8,3,0.18,No,Summer,Canada,['Lipstick'],0.12
P4257,Beauty,Perfume,760,Brand A,3.9,4.6,0.6,No,Autumn,Canada,"['Perfume', 'Perfume']",0.54
P4258,Books,Biography,1160,Brand D,3.9,3.8,0.35,Yes,Spring,Germany,"['Non-fiction', 'Biography', 'Comics']",0.44
P4259,Home Decor,Wall Art,280,Brand C,3.8,3.9,0.34,Yes,Autumn,Germany,['Cushions'],0.74
P4260,Beauty,Moisturizer,3361,Brand D,2,4.8,0.05,No,Spring,Canada,['Lipstick'],0.71
